City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Griffith,US,2021-10-02 15:41:59,41.5284,-87.4237,75.09,75,75,1.01
592,Vazante,BR,2021-10-02 15:41:59,-17.9869,-46.9078,95.49,27,15,6.69
593,Xining,CN,2021-10-02 15:42:00,36.6167,101.7667,54.84,48,76,1.5
594,Egvekinot,RU,2021-10-02 15:42:00,66.3167,-179.1667,6.55,87,7,3.0
595,Vung Tau,VN,2021-10-02 15:42:00,10.346,107.0843,79.36,85,81,5.59
596,Rawson,AR,2021-10-02 15:42:01,-43.3002,-65.1023,48.06,62,100,35.21
597,Culebra,PR,2021-10-02 15:42:01,18.303,-65.301,86.04,74,100,18.07
598,Trairi,BR,2021-10-02 15:42:00,-3.2778,-39.2689,87.62,54,95,18.14
599,Oksfjord,NO,2021-10-02 15:42:01,70.2396,22.3479,53.67,90,100,8.7
600,Marienburg,PL,2021-10-02 15:42:02,54.0359,19.0266,59.95,66,100,7.47
601,Eureka,US,2021-10-02 15:42:02,40.8021,-124.1637,51.19,79,84,5.97
602,Dubrovnik,HR,2021-10-02 15:42:03,42.6481,18.0922,71.24,64,20,5.75
603,Son La,VN,2021-10-02 15:42:03,21.3167,103.9,70.16,98,99,2.95
604,Nantucket,US,2021-10-02 15:42:03,41.2835,-70.0995,69.96,61,1,14.97
605,Camocim,BR,2021-10-02 15:42:04,-2.9022,-40.8411,90.86,48,25,16.04
606,Seymchan,RU,2021-10-02 15:42:04,62.8833,152.4333,21.72,95,45,0.25
607,Dzhalil,RU,2021-10-02 15:42:04,55.0239,52.7358,44.91,87,100,4.7
608,Roseau,DM,2021-10-02 15:42:05,15.3017,-61.3881,88.45,70,40,6.91
609,Pouembout,NC,2021-10-02 15:42:05,-21.1333,164.9,69.15,92,29,5.39
610,Garissa,KE,2021-10-02 15:42:05,-0.4536,39.6401,87.35,41,47,24.94
611,Nuuk,GL,2021-10-02 15:42:06,64.1835,-51.7216,41.61,52,20,11.5
612,Dauphin,CA,2021-10-02 15:42:06,51.1494,-100.0502,57.34,54,1,8.05
613,Tateyama,JP,2021-10-02 15:42:06,34.9833,139.8667,70.11,79,0,8.34
614,Umred,IN,2021-10-02 15:42:06,20.85,79.3333,77.29,84,100,1.68
615,Gizo,SB,2021-10-02 15:42:07,-8.103,156.8419,82.15,74,100,3.69
616,Naryan-Mar,RU,2021-10-02 15:42:07,67.6713,53.087,36.12,78,100,4.79
617,Cayenne,GF,2021-10-02 15:42:07,4.9333,-52.3333,91.44,72,75,4.0
618,Mardin,TR,2021-10-02 15:42:08,37.3131,40.7436,84.31,18,40,5.75
619,Kilindoni,TZ,2021-10-02 15:42:08,-7.9139,39.6668,77.4,73,76,12.59
620,Sao Lourenco Do Sul,BR,2021-10-02 15:42:08,-31.3653,-51.9783,68.05,60,26,5.01
621,Andenes,NO,2021-10-02 15:42:09,69.3143,16.1194,55.38,67,90,4.61
622,Ponta Delgada,PT,2021-10-02 15:42:09,37.7333,-25.6667,74.12,83,40,16.11
623,Yantai,CN,2021-10-02 15:39:12,37.5333,121.4,69.49,90,36,9.33
624,San Juan Evangelista,MX,2021-10-02 15:42:09,17.9,-95.1333,79.92,77,53,6.89
625,Sakakah,SA,2021-10-02 15:42:10,29.9697,40.2064,99.97,15,0,8.34
626,Mount Darwin,ZW,2021-10-02 15:42:10,-16.7725,31.5838,81.82,28,12,5.79
627,Faya,SA,2021-10-02 15:42:10,18.3851,42.4509,73.51,47,91,3.87
628,Palomares,MX,2021-10-02 15:42:10,17.15,-95.0667,82.56,77,68,7.76
629,Bud,US,2021-10-02 15:42:11,39.447,-86.1758,69.75,95,100,8.14
630,Nichinan,JP,2021-10-02 15:42:11,31.6,131.3667,71.76,81,0,3.47
631,Barbastro,ES,2021-10-02 15:42:11,42.0356,0.1269,80.78,42,55,10.89
632,Charters Towers,AU,2021-10-02 15:42:12,-20.1,146.2667,69.17,65,2,7.4
633,Lata,PT,2021-10-02 15:42:12,40.1629,-8.3327,75.49,64,100,9.78
634,North Bend,US,2021-10-02 15:42:12,43.4065,-124.2243,49.06,100,1,3.44
635,Kyra,RU,2021-10-02 15:42:13,49.5776,111.9753,34.07,99,100,5.41
636,Usinsk,RU,2021-10-02 15:42:13,65.9939,57.5281,37.04,71,100,6.55
637,Vestmanna,FO,2021-10-02 15:42:13,62.1564,-7.1664,49.12,87,75,17.27
638,Moose Factory,CA,2021-10-02 15:42:14,51.2585,-80.6094,53.6,82,1,9.22
639,Muros,ES,2021-10-02 15:41:14,42.7762,-9.0603,68.23,89,100,24.74
640,Basoko,CD,2021-10-02 15:42:14,1.2391,23.616,71.17,96,100,1.97
641,San Jeronimo,PE,2021-10-02 15:42:14,-11.9472,-75.2829,60.24,49,27,4.54
642,Garoua,CM,2021-10-02 15:42:15,9.3,13.4,91.8,62,20,9.22
643,Guaruja,BR,2021-10-02 15:40:04,-23.9931,-46.2564,86.16,82,99,11.79
644,Umba,RU,2021-10-02 15:42:15,66.6871,34.3429,47.21,84,100,8.05
645,Aras,ES,2021-10-02 15:42:15,42.5617,-2.356,74.98,64,0,0.0
646,Traverse City,US,2021-10-02 15:42:07,44.7631,-85.6206,75.83,69,40,5.75
647,Zharkent,KZ,2021-10-02 15:42:16,44.1628,80.0,41.23,68,5,6.93
648,Epe,NG,2021-10-02 15:42:16,6.5841,3.9834,83.5,73,40,9.42
649,Outram,MY,2021-10-02 15:42:16,1.2829,103.8379,80.49,87,40,1.14
650,Methana,GR,2021-10-02 15:42:17,37.5823,23.3914,69.78,55,1,23.15
651,Darhan,MN,2021-10-02 15:42:17,49.4867,105.9228,37.26,78,100,8.84
652,Rio Branco,BR,2021-10-02 15:42:17,-9.9747,-67.81,90.21,62,20,11.5
653,Colares,PT,2021-10-02 15:42:18,38.7992,-9.4469,74.88,71,75,8.99
654,Carutapera,BR,2021-10-02 15:42:18,-1.195,-46.02,88.75,52,20,10.96
655,Bombay,IN,2021-10-02 15:41:28,19.0144,72.8479,84.18,89,40,4.61
656,Ixtapa,MX,2021-10-02 15:42:18,20.7,-105.2,81.23,83,75,5.75
657,Fare,PF,2021-10-02 15:42:19,-16.7,-151.0167,78.94,70,8,19.6
658,Miraflores,MX,2021-10-02 15:42:19,19.2167,-98.8083,65.05,75,93,0.16
659,Ojinaga,MX,2021-10-02 15:42:19,29.5667,-104.4167,78.57,64,1,5.75
660,Bentiu,SS,2021-10-02 15:42:20,9.2333,29.8333,80.1,71,87,2.15
661,Ossora,RU,2021-10-02 15:42:20,59.2353,163.0719,41.77,78,100,2.98
662,Kulhudhuffushi,MV,2021-10-02 15:42:20,6.6221,73.07,82.09,78,100,15.59
663,Balabac,PH,2021-10-02 15:42:21,7.9868,117.0645,78.55,90,100,10.85
664,Magistralnyy,RU,2021-10-02 15:42:21,56.1725,107.4458,30.78,86,76,3.49
665,Karratha,AU,2021-10-02 15:37:38,-20.7377,116.8463,73.72,26,1,12.44
666,Waipawa,NZ,2021-10-02 15:42:21,-41.4122,175.5153,51.46,88,100,4.61
667,Hirado,JP,2021-10-02 15:42:22,33.3597,129.5531,70.36,70,0,3.65
668,Kashi,CN,2021-10-02 15:42:22,39.4547,75.9797,72.61,16,86,24.61
669,Mayor Pablo Lagerenza,PY,2021-10-02 15:42:22,-19.9309,-60.7718,99.9,27,5,11.21
670,Dire Dawa,ET,2021-10-02 15:42:23,9.5931,41.8661,79.34,49,83,3.49
671,Asau,RO,2021-10-02 15:42:23,46.4333,26.4,59.76,64,10,2.28
672,Kutum,SD,2021-10-02 15:42:23,14.2,24.6667,87.28,16,0,5.7
673,San Nicolas,PH,2021-10-02 15:42:24,18.1725,120.5953,78.71,83,20,2.3
674,Calabozo,VE,2021-10-02 15:39:31,8.9242,-67.4293,90.82,47,53,7.05
675,Manggar,ID,2021-10-02 15:42:24,-2.8833,108.2667,79.12,82,96,3.62
676,Pucallpa,PE,2021-10-02 15:42:24,-8.3791,-74.5539,89.64,58,40,2.3
677,Camacha,PT,2021-10-02 15:42:25,33.0833,-16.3333,72.36,64,40,12.66
678,Bergama,TR,2021-10-02 15:42:25,39.1207,27.1805,76.23,68,9,15.05
679,Abu Kamal,SY,2021-10-02 15:42:25,34.4506,40.9171,89.31,17,0,12.88
680,Saquisili,EC,2021-10-02 15:42:25,-0.8333,-78.6667,53.83,71,75,11.5
681,Kaiwaka,NZ,2021-10-02 15:42:26,-36.1667,174.45,46.22,95,32,2.13
682,Ola,RU,2021-10-02 15:42:26,59.5833,151.2833,39.13,90,32,7.34
683,Puerto Carreno,CO,2021-10-02 15:37:57,6.189,-67.4859,88.75,58,22,4.34
684,Lavrentiya,RU,2021-10-02 15:42:27,65.5833,-171.0,22.51,84,39,10.25
685,Jishou,CN,2021-10-02 15:42:27,28.3167,109.7167,78.46,70,20,1.86
